_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ab7716c2600003f0018d3""",16.10.2021 13:28:49,"[""2021-10-16""]",[503.38336181640625],"[""Borhspat""]","[""""]","[""13:28:21""]",[167.79444885253906],16.10.2021 13:28:49,DeutscheBarytIndustrieOwlEye
"""616ab9166c2600003f001903""",16.10.2021 13:35:50,"[""2021-10-16""]",[505.7074890136719],"[""Borhspat""]","[""""]","[""13:35:21""]",[168.56915283203125],16.10.2021 13:35:50,DeutscheBarytIndustrieOwlEye
"""616ababa6c2600003f001933""",16.10.2021 13:42:50,"[""2021-10-16""]",[498.0288391113281],"[""Borhspat""]","[""""]","[""13:42:21""]",[166.00961303710938],16.10.2021 13:42:50,DeutscheBarytIndustrieOwlEye
"""616abc5e6c2600003f001963""",16.10.2021 13:49:49,"[""2021-10-16""]",[494.4443359375],"[""Borhspat""]","[""""]","[""13:49:21""]",[164.81478881835938],16.10.2021 13:49:49,DeutscheBarytIndustrieOwlEye
"""616abe026c2600003f001993""",16.10.2021 13:56:49,"[""2021-10-16""]",[495.49786376953125],"[""Borhspat""]","[""""]","[""13:56:21""]",[165.16595458984375],16.10.2021 13:56:49,DeutscheBarytIndustrieOwlEye
"""616abfa66c2600003f0019c3""",16.10.2021 14:03:49,"[""2021-10-16""]",[503.3948059082031],"[""Borhspat""]","[""""]","[""14:03:21""]",[167.79827880859375],16.10.2021 14:03:49,DeutscheBarytIndustrieOwlEye
"""616ac14a6c2600003f0019f3""",16.10.2021 14:10:50,"[""2021-10-16""]",[503.5550842285156],"[""Borhspat""]","[""""]","[""14:10:21""]",[167.8516845703125],16.10.2021 14:10:50,DeutscheBarytIndustrieOwlEye
"""616ac2ee6c2600003f001a23""",16.10.2021 14:17:50,"[""2021-10-16""]",[498.90643310546875],"[""Borhspat""]","[""""]","[""14:17:21""]",[166.30213928222656],16.10.2021 14:17:50,DeutscheBarytIndustrieOwlEye
"""616ac4926c2600003f001a53""",16.10.2021 14:24:49,"[""2021-10-16""]",[501.28741455078125],"[""Borhspat""]","[""""]","[""14:24:21""]",[167.09580993652344],16.10.2021 14:24:49,DeutscheBarytIndustrieOwlEye
"""616ac6376c2600003f001a83""",16.10.2021 14:31:50,"[""2021-10-16""]",[500.13812255859375],"[""Borhspat""]","[""""]","[""14:31:21""]",[166.71270751953125],16.10.2021 14:31:50,DeutscheBarytIndustrieOwlEye
"""616ac7da6c2600003f001ab3""",16.10.2021 14:38:49,"[""2021-10-16""]",[503.2630615234375],"[""Borhspat""]","[""""]","[""14:38:21""]",[167.75436401367188],16.10.2021 14:38:49,DeutscheBarytIndustrieOwlEye
"""616ac97e6c2600003f001ae3""",16.10.2021 14:45:50,"[""2021-10-16""]",[500.5992736816406],"[""Borhspat""]","[""""]","[""14:45:21""]",[166.86642456054688],16.10.2021 14:45:50,DeutscheBarytIndustrieOwlEye
"""616acfc5f97a000024006702""",16.10.2021 15:12:37,"[""2021-10-16""]",[483.66485595703125],"[""Borhspat""]","[""""]","[""15:12:01""]",[161.22161865234375],16.10.2021 15:12:37,DeutscheBarytIndustrieOwlEye
"""616ad265cd5800005b00651d""",16.10.2021 15:23:49,"[""2021-10-16""]",[347.7552795410156],"[""Borhspat""]","[""""]","[""15:23:33""]",[115.91842651367188],16.10.2021 15:23:49,DeutscheBarytIndustrieOwlEye
"""616ad29acd5800005b00654d""",16.10.2021 15:24:42,"[""2021-10-16""]",[495.73193359375],"[""Borhspat""]","[""""]","[""15:23:58""]",[165.2439727783203],16.10.2021 15:24:42,DeutscheBarytIndustrieOwlEye
"""616ad3c2cd5800005b00657d""",16.10.2021 15:29:38,"[""2021-10-16""]",[497.6541748046875],"[""Borhspat""]","[""""]","[""15:28:59""]",[165.8847198486328],16.10.2021 15:29:38,DeutscheBarytIndustrieOwlEye
"""616ad4b4cd5800005b0065ad""",16.10.2021 15:33:40,"[""2021-10-16""]",[494.1537780761719],"[""Borhspat""]","[""""]","[""15:32:59""]",[164.71792602539062],16.10.2021 15:33:40,DeutscheBarytIndustrieOwlEye
