_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ab2856c2600003f001839""",16.10.2021 13:07:48,"[""2021-10-16""]",[64.6158218383789],"[""Mitte""]","[""""]","[""13:07:21""]",[21.538606643676758],16.10.2021 13:07:48,DeutscheBarytIndustrieOwlEye
"""616ab4296c2600003f001869""",16.10.2021 13:14:48,"[""2021-10-16""]",[64.5920181274414],"[""Mitte""]","[""""]","[""13:14:21""]",[21.530672073364258],16.10.2021 13:14:48,DeutscheBarytIndustrieOwlEye
"""616ab5cd6c2600003f001899""",16.10.2021 13:21:48,"[""2021-10-16""]",[64.04914855957031],"[""Mitte""]","[""""]","[""13:21:21""]",[21.349716186523438],16.10.2021 13:21:48,DeutscheBarytIndustrieOwlEye
"""616ab7706c2600003f0018c9""",16.10.2021 13:28:48,"[""2021-10-16""]",[63.73316192626953],"[""Mitte""]","[""""]","[""13:28:21""]",[21.244388580322266],16.10.2021 13:28:48,DeutscheBarytIndustrieOwlEye
"""616ab9156c2600003f0018f9""",16.10.2021 13:35:48,"[""2021-10-16""]",[64.29110717773438],"[""Mitte""]","[""""]","[""13:35:21""]",[21.430368423461914],16.10.2021 13:35:48,DeutscheBarytIndustrieOwlEye
"""616abab96c2600003f001929""",16.10.2021 13:42:48,"[""2021-10-16""]",[64.1982421875],"[""Mitte""]","[""""]","[""13:42:21""]",[21.3994140625],16.10.2021 13:42:48,DeutscheBarytIndustrieOwlEye
"""616abc5c6c2600003f001959""",16.10.2021 13:49:48,"[""2021-10-16""]",[64.83366394042969],"[""Mitte""]","[""""]","[""13:49:21""]",[21.611223220825195],16.10.2021 13:49:48,DeutscheBarytIndustrieOwlEye
"""616abe006c2600003f001989""",16.10.2021 13:56:48,"[""2021-10-16""]",[64.54884338378906],"[""Mitte""]","[""""]","[""13:56:21""]",[21.516281127929688],16.10.2021 13:56:48,DeutscheBarytIndustrieOwlEye
"""616abfa46c2600003f0019b9""",16.10.2021 14:03:48,"[""2021-10-16""]",[65.91484069824219],"[""Mitte""]","[""""]","[""14:03:21""]",[21.97161293029785],16.10.2021 14:03:48,DeutscheBarytIndustrieOwlEye
"""616ac1486c2600003f0019e9""",16.10.2021 14:10:48,"[""2021-10-16""]",[64.46099853515625],"[""Mitte""]","[""""]","[""14:10:21""]",[21.48699951171875],16.10.2021 14:10:48,DeutscheBarytIndustrieOwlEye
"""616ac2ec6c2600003f001a19""",16.10.2021 14:17:48,"[""2021-10-16""]",[64.2396469116211],"[""Mitte""]","[""""]","[""14:17:21""]",[21.413217544555664],16.10.2021 14:17:48,DeutscheBarytIndustrieOwlEye
"""616ac4906c2600003f001a49""",16.10.2021 14:24:48,"[""2021-10-16""]",[64.34505462646484],"[""Mitte""]","[""""]","[""14:24:21""]",[21.44835090637207],16.10.2021 14:24:48,DeutscheBarytIndustrieOwlEye
