_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ad8248a6d000019006083""",16.10.2021 15:48:19,"[""2021-10-16""]",[346.3838806152344],"[""Weissspat""]","[""""]","[""15:47:52""]",[115.46128845214844],16.10.2021 15:48:19,DeutscheBarytIndustrieOwlEye
"""616ad8cf8a6d0000190060b3""",16.10.2021 15:51:11,"[""2021-10-16""]",[347.7977600097656],"[""Weissspat""]","[""""]","[""15:50:45""]",[115.93258666992188],16.10.2021 15:51:11,DeutscheBarytIndustrieOwlEye
"""616ad9848a6d0000190060e3""",16.10.2021 15:54:12,"[""2021-10-16""]",[345.0682678222656],"[""Weissspat""]","[""""]","[""15:53:45""]",[115.02275848388672],16.10.2021 15:54:12,DeutscheBarytIndustrieOwlEye
"""616ada398a6d000019006113""",16.10.2021 15:57:12,"[""2021-10-16""]",[347.1033630371094],"[""Weissspat""]","[""""]","[""15:56:45""]",[115.70112609863281],16.10.2021 15:57:12,DeutscheBarytIndustrieOwlEye
"""616adaec8a6d000019006143""",16.10.2021 16:00:12,"[""2021-10-16""]",[349.67364501953125],"[""Weissspat""]","[""""]","[""15:59:45""]",[116.55787658691406],16.10.2021 16:00:12,DeutscheBarytIndustrieOwlEye
"""616adba08a6d000019006173""",16.10.2021 16:03:12,"[""2021-10-16""]",[344.9248352050781],"[""Weissspat""]","[""""]","[""16:02:45""]",[114.97494506835938],16.10.2021 16:03:12,DeutscheBarytIndustrieOwlEye
"""616adc548a6d0000190061a3""",16.10.2021 16:06:12,"[""2021-10-16""]",[345.81243896484375],"[""Weissspat""]","[""""]","[""16:05:45""]",[115.27081298828125],16.10.2021 16:06:12,DeutscheBarytIndustrieOwlEye
"""616add088a6d0000190061d3""",16.10.2021 16:09:12,"[""2021-10-16""]",[346.5401306152344],"[""Weissspat""]","[""""]","[""16:08:45""]",[115.51337432861328],16.10.2021 16:09:12,DeutscheBarytIndustrieOwlEye
"""616addbc8a6d000019006203""",16.10.2021 16:12:12,"[""2021-10-16""]",[347.99639892578125],"[""Weissspat""]","[""""]","[""16:11:45""]",[115.9988021850586],16.10.2021 16:12:12,DeutscheBarytIndustrieOwlEye
"""616ade708a6d000019006233""",16.10.2021 16:15:12,"[""2021-10-16""]",[346.16876220703125],"[""Weissspat""]","[""""]","[""16:14:45""]",[115.38959503173828],16.10.2021 16:15:12,DeutscheBarytIndustrieOwlEye
"""616adf248a6d000019006263""",16.10.2021 16:18:12,"[""2021-10-16""]",[348.63262939453125],"[""Weissspat""]","[""""]","[""16:17:45""]",[116.21087646484375],16.10.2021 16:18:12,DeutscheBarytIndustrieOwlEye
"""616adfd78a6d000019006293""",16.10.2021 16:21:11,"[""2021-10-16""]",[345.0551452636719],"[""Weissspat""]","[""""]","[""16:20:45""]",[115.01838684082031],16.10.2021 16:21:11,DeutscheBarytIndustrieOwlEye
"""616ae08b8a6d0000190062c3""",16.10.2021 16:24:11,"[""2021-10-16""]",[347.7153625488281],"[""Weissspat""]","[""""]","[""16:23:45""]",[115.90512084960938],16.10.2021 16:24:11,DeutscheBarytIndustrieOwlEye
"""616ae13f8a6d0000190062f3""",16.10.2021 16:27:11,"[""2021-10-16""]",[346.29681396484375],"[""Weissspat""]","[""""]","[""16:26:45""]",[115.4322738647461],16.10.2021 16:27:11,DeutscheBarytIndustrieOwlEye
"""616ae1f38a6d000019006323""",16.10.2021 16:30:11,"[""2021-10-16""]",[349.010986328125],"[""Weissspat""]","[""""]","[""16:29:45""]",[116.33699798583984],16.10.2021 16:30:11,DeutscheBarytIndustrieOwlEye
"""616ae2a88a6d000019006353""",16.10.2021 16:33:11,"[""2021-10-16""]",[346.47235107421875],"[""Weissspat""]","[""""]","[""16:32:45""]",[115.49078369140625],16.10.2021 16:33:11,DeutscheBarytIndustrieOwlEye
"""616ae35c8a6d000019006383""",16.10.2021 16:36:12,"[""2021-10-16""]",[346.43365478515625],"[""Weissspat""]","[""""]","[""16:35:45""]",[115.47789001464844],16.10.2021 16:36:12,DeutscheBarytIndustrieOwlEye
"""616ae4118a6d0000190063b3""",16.10.2021 16:39:13,"[""2021-10-16""]",[347.8198547363281],"[""Weissspat""]","[""""]","[""16:38:45""]",[115.93995666503906],16.10.2021 16:39:13,DeutscheBarytIndustrieOwlEye
"""616ae4c48a6d0000190063e3""",16.10.2021 16:42:12,"[""2021-10-16""]",[347.0672912597656],"[""Weissspat""]","[""""]","[""16:41:45""]",[115.68909454345703],16.10.2021 16:42:12,DeutscheBarytIndustrieOwlEye
